Marker name,Latitude,Longitude,Information
-1.61415,103.61434,
-1.61393,103.61467,
-1.61368,103.6153,
-1.61371,103.61497,
-1.61395,103.61504,
-1.61434,103.61488,
-1.61447,103.61465,
-1.61477,103.61472,
-1.61477,103.6152,
-1.61439,103.61541,
-1.61447,103.61586,
-1.61403,103.61596,
-1.61366,103.61578,
-1.61409,103.61647,
